model,lake,cali,metric,value
air2water4par,BlackOak,calibrated,rmse,0.894401484611149
air2water4par,BlackOak,calibrated,nse,0.97633797208901
air2water4par,BlackOak,calibrated,r,0.988115260063781
air2water4par,BlackOak,calibrated,bias,0.0120683582089554
air2water4par,BlackOak,uncalibrated,rmse,3.9313615058703
air2water4par,BlackOak,uncalibrated,nse,0.542835076442565
air2water4par,BlackOak,uncalibrated,r,0.984757295214303
air2water4par,BlackOak,uncalibrated,bias,-3.78486537313433
air2water4par,BurleyGriffin,calibrated,rmse,1.35954916467044
air2water4par,BurleyGriffin,calibrated,nse,0.924297148109003
air2water4par,BurleyGriffin,calibrated,r,0.961403738349255
air2water4par,BurleyGriffin,calibrated,bias,-7.80487804883162e-06
air2water4par,BurleyGriffin,uncalibrated,rmse,3.61288442082664
air2water4par,BurleyGriffin,uncalibrated,nse,0.465398045036206
air2water4par,BurleyGriffin,uncalibrated,r,0.961102214295845
air2water4par,BurleyGriffin,uncalibrated,bias,-3.32275201219512
air2water4par,Crystal,calibrated,rmse,1.08397502976331
air2water4par,Crystal,calibrated,nse,0.979025036577256
air2water4par,Crystal,calibrated,r,0.990383768832703
air2water4par,Crystal,calibrated,bias,-0.152155732600733
air2water4par,Crystal,uncalibrated,rmse,4.1422983238164
air2water4par,Crystal,uncalibrated,nse,0.693701124528518
air2water4par,Crystal,uncalibrated,r,0.983857939932729
air2water4par,Crystal,uncalibrated,bias,-3.86357994505495
air2water4par,CrystalBog,calibrated,rmse,1.649424807339
air2water4par,CrystalBog,calibrated,nse,0.941791256988467
air2water4par,CrystalBog,calibrated,r,0.974146398321837
air2water4par,CrystalBog,calibrated,bias,-0.25977090284143
air2water4par,CrystalBog,uncalibrated,rmse,1.94000213864609
air2water4par,CrystalBog,uncalibrated,nse,0.919475582057203
air2water4par,CrystalBog,uncalibrated,r,0.976804710778309
air2water4par,CrystalBog,uncalibrated,bias,-0.378609220898258
air2water4par,Delavan,calibrated,rmse,0.841298250372296
air2water4par,Delavan,calibrated,nse,0.989255903317063
air2water4par,Delavan,calibrated,r,0.995051167639485
air2water4par,Delavan,calibrated,bias,-0.109912435897436
air2water4par,Delavan,uncalibrated,rmse,2.27625942717912
air2water4par,Delavan,uncalibrated,nse,0.921347333417814
air2water4par,Delavan,uncalibrated,r,0.995111041237189
air2water4par,Delavan,uncalibrated,bias,-2.13038551282051
air2water4par,Dickie,calibrated,rmse,1.05870961915778
air2water4par,Dickie,calibrated,nse,0.967622498769842
air2water4par,Dickie,calibrated,r,0.983679363276198
air2water4par,Dickie,calibrated,bias,0.00322944055944059
air2water4par,Dickie,uncalibrated,rmse,2.87794374882035
air2water4par,Dickie,uncalibrated,nse,0.760748751454436
air2water4par,Dickie,uncalibrated,r,0.972936370159686
air2water4par,Dickie,uncalibrated,bias,-2.53447097902098
air2water4par,Ekoln,calibrated,rmse,0.68523524309796
air2water4par,Ekoln,calibrated,nse,0.990154284744369
air2water4par,Ekoln,calibrated,r,0.995133883127956
air2water4par,Ekoln,calibrated,bias,-0.0516830627009646
air2water4par,Ekoln,uncalibrated,rmse,1.65689233114234
air2water4par,Ekoln,uncalibrated,nse,0.942435271045932
air2water4par,Ekoln,uncalibrated,r,0.993705800113336
air2water4par,Ekoln,uncalibrated,bias,-1.36215258038585
air2water4par,Erken,calibrated,rmse,1.21468876954924
air2water4par,Erken,calibrated,nse,0.971464978572422
air2water4par,Erken,calibrated,r,0.985826524947056
air2water4par,Erken,calibrated,bias,-0.0904363858725458
air2water4par,Erken,uncalibrated,rmse,2.08843693896684
air2water4par,Erken,uncalibrated,nse,0.915648870408306
air2water4par,Erken,uncalibrated,r,0.97906475811175
air2water4par,Erken,uncalibrated,bias,-1.27326289459252
air2water4par,FallingCreek,calibrated,rmse,1.17411417316385
air2water4par,FallingCreek,calibrated,nse,0.935086902930313
air2water4par,FallingCreek,calibrated,r,0.966998975774019
air2water4par,FallingCreek,calibrated,bias,0.000421818181818146
air2water4par,FallingCreek,uncalibrated,rmse,2.43695686527586
air2water4par,FallingCreek,uncalibrated,nse,0.720354810257951
air2water4par,FallingCreek,uncalibrated,r,0.965265046368579
air2water4par,FallingCreek,uncalibrated,bias,1.91314696969697
air2water4par,Feeagh,calibrated,rmse,0.736020092979581
air2water4par,Feeagh,calibrated,nse,0.967726363386462
air2water4par,Feeagh,calibrated,r,0.983730846773467
air2water4par,Feeagh,calibrated,bias,0.000245252747252729
air2water4par,Feeagh,uncalibrated,rmse,2.18029133162633
air2water4par,Feeagh,uncalibrated,nse,0.716797149734086
air2water4par,Feeagh,uncalibrated,r,0.977386341177512
air2water4par,Feeagh,uncalibrated,bias,-1.92356407252747
air2water4par,Fish,calibrated,rmse,1.27058897407784
air2water4par,Fish,calibrated,nse,0.972885305456308
air2water4par,Fish,calibrated,r,0.987287444286392
air2water4par,Fish,calibrated,bias,-0.138163442028985
air2water4par,Fish,uncalibrated,rmse,3.12145490648359
air2water4par,Fish,uncalibrated,nse,0.836352760994357
air2water4par,Fish,uncalibrated,r,0.988950626171376
air2water4par,Fish,uncalibrated,bias,-2.90413576086957
air2water4par,GreatPond,calibrated,rmse,0.909900985434879
air2water4par,GreatPond,calibrated,nse,0.960832542533827
air2water4par,GreatPond,calibrated,r,0.980221142114742
air2water4par,GreatPond,calibrated,bias,0.00103506048387096
air2water4par,GreatPond,uncalibrated,rmse,3.72864367339955
air2water4par,GreatPond,uncalibrated,nse,0.342283292610787
air2water4par,GreatPond,uncalibrated,r,0.979433667771678
air2water4par,GreatPond,uncalibrated,bias,-3.59940195564516
air2water4par,Green,calibrated,rmse,1.08437964665857
air2water4par,Green,calibrated,nse,0.976177416062347
air2water4par,Green,calibrated,r,0.988133872164882
air2water4par,Green,calibrated,bias,0.0388468965517241
air2water4par,Green,uncalibrated,rmse,3.26675544891346
air2water4par,Green,uncalibrated,nse,0.783798153265327
air2water4par,Green,uncalibrated,r,0.987169792268616
air2water4par,Green,uncalibrated,bias,-2.92539367816092
air2water4par,Harp,calibrated,rmse,1.33960640738802
air2water4par,Harp,calibrated,nse,0.975544842257899
air2water4par,Harp,calibrated,r,0.991031070123936
air2water4par,Harp,calibrated,bias,-0.438857826086956
air2water4par,Harp,uncalibrated,rmse,3.46926335753077
air2water4par,Harp,uncalibrated,nse,0.835982354040605
air2water4par,Harp,uncalibrated,r,0.984625970274926
air2water4par,Harp,uncalibrated,bias,-2.94867705052879
air2water4par,Kinneret,calibrated,rmse,0.577644243706238
air2water4par,Kinneret,calibrated,nse,0.986212676135571
air2water4par,Kinneret,calibrated,r,0.993082412290745
air2water4par,Kinneret,calibrated,bias,-0.000163704761904734
air2water4par,Kinneret,uncalibrated,rmse,4.28854025931313
air2water4par,Kinneret,uncalibrated,nse,0.240062177062972
air2water4par,Kinneret,uncalibrated,r,0.982193724441065
air2water4par,Kinneret,uncalibrated,bias,-4.15575186666667
air2water4par,Kivu,calibrated,rmse,0.595522855744214
air2water4par,Kivu,calibrated,nse,0.210160060277186
air2water4par,Kivu,calibrated,r,0.458432211689182
air2water4par,Kivu,calibrated,bias,-8.86255924169898e-05
air2water4par,Kivu,uncalibrated,rmse,4.69199264349704
air2water4par,Kivu,uncalibrated,nse,-48.0294326516118
air2water4par,Kivu,uncalibrated,r,0.340307748970985
air2water4par,Kivu,uncalibrated,bias,-4.6438101421801
air2water4par,Klicava,calibrated,rmse,1.32532063015728
air2water4par,Klicava,calibrated,nse,0.969760513286545
air2water4par,Klicava,calibrated,r,0.984767332371961
air2water4par,Klicava,calibrated,bias,-0.00872651143678959
air2water4par,Klicava,uncalibrated,rmse,2.50068344548022
air2water4par,Klicava,uncalibrated,nse,0.892341100354322
air2water4par,Klicava,uncalibrated,r,0.983403891044087
air2water4par,Klicava,uncalibrated,bias,-1.99151951787426
air2water4par,Kuivajarvi,calibrated,rmse,1.17003917556509
air2water4par,Kuivajarvi,calibrated,nse,0.972680610342643
air2water4par,Kuivajarvi,calibrated,r,0.987432166156408
air2water4par,Kuivajarvi,calibrated,bias,-0.228279044692737
air2water4par,Kuivajarvi,uncalibrated,rmse,1.80645200594295
air2water4par,Kuivajarvi,uncalibrated,nse,0.934878703016335
air2water4par,Kuivajarvi,uncalibrated,r,0.98104359662072
air2water4par,Kuivajarvi,uncalibrated,bias,-1.15689837988827
air2water4par,Langtjern,calibrated,rmse,1.8608962976981
air2water4par,Langtjern,calibrated,nse,0.9042888638911
air2water4par,Langtjern,calibrated,r,0.961944350349762
air2water4par,Langtjern,calibrated,bias,-0.579242526395173
air2water4par,Langtjern,uncalibrated,rmse,2.24137473070823
air2water4par,Langtjern,uncalibrated,nse,0.861149620689325
air2water4par,Langtjern,uncalibrated,r,0.975998705438232
air2water4par,Langtjern,uncalibrated,bias,-1.7308029638009
air2water4par,Laramie,calibrated,rmse,0.529788521568479
air2water4par,Laramie,calibrated,nse,0.975001603166897
air2water4par,Laramie,calibrated,r,0.987422207184285
air2water4par,Laramie,calibrated,bias,0.00228142857142823
air2water4par,Laramie,uncalibrated,rmse,1.79204789972255
air2water4par,Laramie,uncalibrated,nse,0.713973483949942
air2water4par,Laramie,uncalibrated,r,0.979438241383888
air2water4par,Laramie,uncalibrated,bias,1.08550714285714
air2water4par,LowerLakeZurich,calibrated,rmse,1.01494818936981
air2water4par,LowerLakeZurich,calibrated,nse,0.976182195660581
air2water4par,LowerLakeZurich,calibrated,r,0.98801949832681
air2water4par,LowerLakeZurich,calibrated,bias,0.00229141826923081
air2water4par,LowerLakeZurich,uncalibrated,rmse,4.1713793715089
air2water4par,LowerLakeZurich,uncalibrated,nse,0.597678394959469
air2water4par,LowerLakeZurich,uncalibrated,r,0.975184493159574
air2water4par,LowerLakeZurich,uncalibrated,bias,-3.70791673076923
air2water4par,Mendota,calibrated,rmse,0.88492000760499
air2water4par,Mendota,calibrated,nse,0.987946805607863
air2water4par,Mendota,calibrated,r,0.994050388676972
air2water4par,Mendota,calibrated,bias,-0.0510720512820513
air2water4par,Mendota,uncalibrated,rmse,2.60683684303779
air2water4par,Mendota,uncalibrated,nse,0.895402372774682
air2water4par,Mendota,uncalibrated,r,0.992764948536342
air2water4par,Mendota,uncalibrated,bias,-2.36983358974359
air2water4par,Monona,calibrated,rmse,0.990149839036233
air2water4par,Monona,calibrated,nse,0.983837172178179
air2water4par,Monona,calibrated,r,0.992104343146677
air2water4par,Monona,calibrated,bias,-0.069011806020067
air2water4par,Monona,uncalibrated,rmse,2.79079189680778
air2water4par,Monona,uncalibrated,nse,0.87159840730707
air2water4par,Monona,uncalibrated,r,0.991970120213091
air2water4par,Monona,uncalibrated,bias,-2.60828224080268
air2water4par,Mozhaysk,calibrated,rmse,0.928402691460704
air2water4par,Mozhaysk,calibrated,nse,0.984583396686663
air2water4par,Mozhaysk,calibrated,r,0.992261825149578
air2water4par,Mozhaysk,calibrated,bias,-3.36381322957303e-05
air2water4par,Mozhaysk,uncalibrated,rmse,2.23027958388694
air2water4par,Mozhaysk,uncalibrated,nse,0.91103185537555
air2water4par,Mozhaysk,uncalibrated,r,0.991407537167778
air2water4par,Mozhaysk,uncalibrated,bias,-1.92459192607004
air2water4par,MtBold,calibrated,rmse,1.1421159382213
air2water4par,MtBold,calibrated,nse,0.910820398047698
air2water4par,MtBold,calibrated,r,0.954369806889258
air2water4par,MtBold,calibrated,bias,-7.69927159209769e-05
air2water4par,MtBold,uncalibrated,rmse,2.01265639785432
air2water4par,MtBold,uncalibrated,nse,0.72306080749131
air2water4par,MtBold,uncalibrated,r,0.948914226941513
air2water4par,MtBold,uncalibrated,bias,-1.5978441207076
air2water4par,Muggelsee,calibrated,rmse,1.00928597910759
air2water4par,Muggelsee,calibrated,nse,0.978074964025702
air2water4par,Muggelsee,calibrated,r,0.988976990243832
air2water4par,Muggelsee,calibrated,bias,-0.00184097569444443
air2water4par,Muggelsee,uncalibrated,rmse,1.13875539535059
air2water4par,Muggelsee,uncalibrated,nse,0.972089171405566
air2water4par,Muggelsee,uncalibrated,r,0.988055606406545
air2water4par,Muggelsee,uncalibrated,bias,-0.338872041666667
air2water4par,Neuchatel,calibrated,rmse,1.12782361557353
air2water4par,Neuchatel,calibrated,nse,0.96582961803124
air2water4par,Neuchatel,calibrated,r,0.982766313525062
air2water4par,Neuchatel,calibrated,bias,0.000318961748633899
air2water4par,Neuchatel,uncalibrated,rmse,3.90028278698379
air2water4par,Neuchatel,uncalibrated,nse,0.591342326620157
air2water4par,Neuchatel,uncalibrated,r,0.970524778317678
air2water4par,Neuchatel,uncalibrated,bias,-3.46706234972678
air2water4par,NohipaloMustjarv,calibrated,rmse,1.1473458242051
air2water4par,NohipaloMustjarv,calibrated,nse,0.976161309620276
air2water4par,NohipaloMustjarv,calibrated,r,0.988441580892816
air2water4par,NohipaloMustjarv,calibrated,bias,-0.124086774193548
air2water4par,NohipaloMustjarv,uncalibrated,rmse,2.41567346576567
air2water4par,NohipaloMustjarv,uncalibrated,nse,0.894325507163759
air2water4par,NohipaloMustjarv,uncalibrated,r,0.985883224971698
air2water4par,NohipaloMustjarv,uncalibrated,bias,-2.06910721966206
air2water4par,NohipaloValgejarv,calibrated,rmse,1.1847468654521
air2water4par,NohipaloValgejarv,calibrated,nse,0.975623209923464
air2water4par,NohipaloValgejarv,calibrated,r,0.988723306400768
air2water4par,NohipaloValgejarv,calibrated,bias,-0.199546197991392
air2water4par,NohipaloValgejarv,uncalibrated,rmse,3.26892599332953
air2water4par,NohipaloValgejarv,uncalibrated,nse,0.814418125228946
air2water4par,NohipaloValgejarv,uncalibrated,r,0.9882909723455
air2water4par,NohipaloValgejarv,uncalibrated,bias,-3.03734852223816
air2water4par,Okauchee,calibrated,rmse,0.838994745757548
air2water4par,Okauchee,calibrated,nse,0.988486153877353
air2water4par,Okauchee,calibrated,r,0.994241687070377
air2water4par,Okauchee,calibrated,bias,-0.0152289473684208
air2water4par,Okauchee,uncalibrated,rmse,2.74758421591634
air2water4par,Okauchee,uncalibrated,nse,0.876517911989505
air2water4par,Okauchee,uncalibrated,r,0.99238640391149
air2water4par,Okauchee,uncalibrated,bias,-2.57276403508772
air2water4par,Paajarvi,calibrated,rmse,1.17215511143293
air2water4par,Paajarvi,calibrated,nse,0.957606678219526
air2water4par,Paajarvi,calibrated,r,0.978913839401044
air2water4par,Paajarvi,calibrated,bias,-0.059884722222222
air2water4par,Paajarvi,uncalibrated,rmse,2.66907718755055
air2water4par,Paajarvi,uncalibrated,nse,0.780188938798026
air2water4par,Paajarvi,uncalibrated,r,0.970224314826483
air2water4par,Paajarvi,uncalibrated,bias,-2.27561861111111
air2water4par,Rappbode,calibrated,rmse,1.21654889152982
air2water4par,Rappbode,calibrated,nse,0.961343938672182
air2water4par,Rappbode,calibrated,r,0.980500219458831
air2water4par,Rappbode,calibrated,bias,0.0201739626168224
air2water4par,Rappbode,uncalibrated,rmse,2.81966789162698
air2water4par,Rappbode,uncalibrated,nse,0.792339266004257
air2water4par,Rappbode,uncalibrated,r,0.972364064301849
air2water4par,Rappbode,uncalibrated,bias,-2.1109633271028
air2water4par,Rimov,calibrated,rmse,1.20913839579604
air2water4par,Rimov,calibrated,nse,0.97514319686734
air2water4par,Rimov,calibrated,r,0.987499029906245
air2water4par,Rimov,calibrated,bias,0.0191690120620333
air2water4par,Rimov,uncalibrated,rmse,2.94101365826205
air2water4par,Rimov,uncalibrated,nse,0.852942448416087
air2water4par,Rimov,uncalibrated,r,0.980260498847894
air2water4par,Rimov,uncalibrated,bias,-2.25194684089604
air2water4par,Rotorua,calibrated,rmse,0.652241599798124
air2water4par,Rotorua,calibrated,nse,0.976188103706719
air2water4par,Rotorua,calibrated,r,0.988022319437545
air2water4par,Rotorua,calibrated,bias,-3.05215951786985e-17
air2water4par,Rotorua,uncalibrated,rmse,3.55995436056752
air2water4par,Rotorua,uncalibrated,nse,0.290641374650345
air2water4par,Rotorua,uncalibrated,r,0.987744691372963
air2water4par,Rotorua,uncalibrated,bias,-3.46348508591065
air2water4par,Sammamish,calibrated,rmse,0.922146977113372
air2water4par,Sammamish,calibrated,nse,0.975910460431417
air2water4par,Sammamish,calibrated,r,0.987881804889339
air2water4par,Sammamish,calibrated,bias,1.26582278573437e-07
air2water4par,Sammamish,uncalibrated,rmse,2.6443249121058
air2water4par,Sammamish,uncalibrated,nse,0.801912149954287
air2water4par,Sammamish,uncalibrated,r,0.982172671199221
air2water4par,Sammamish,uncalibrated,bias,-2.16720013402829
air2water4par,Sau,calibrated,rmse,1.89328638748471
air2water4par,Sau,calibrated,nse,0.917134572082852
air2water4par,Sau,calibrated,r,0.957671432297489
air2water4par,Sau,calibrated,bias,6.51371571073087e-05
air2water4par,Sau,uncalibrated,rmse,3.65851308843012
air2water4par,Sau,uncalibrated,nse,0.690578862192477
air2water4par,Sau,uncalibrated,r,0.941680881316399
air2water4par,Sau,uncalibrated,bias,-2.60414374064838
air2water4par,Sparkling,calibrated,rmse,1.11277689001491
air2water4par,Sparkling,calibrated,nse,0.978102951670128
air2water4par,Sparkling,calibrated,r,0.990243736909862
air2water4par,Sparkling,calibrated,bias,-0.175697384641013
air2water4par,Sparkling,uncalibrated,rmse,4.22992158288728
air2water4par,Sparkling,uncalibrated,nse,0.683601792866523
air2water4par,Sparkling,uncalibrated,r,0.9863595060645
air2water4par,Sparkling,uncalibrated,bias,-3.9667284057971
air2water4par,Stechlin,calibrated,rmse,0.848179198290343
air2water4par,Stechlin,calibrated,nse,0.964289592175392
air2water4par,Stechlin,calibrated,r,0.98203938387883
air2water4par,Stechlin,calibrated,bias,-0.0118089626556017
air2water4par,Stechlin,uncalibrated,rmse,3.07206909115121
air2water4par,Stechlin,uncalibrated,nse,0.531530271075494
air2water4par,Stechlin,uncalibrated,r,0.965938898369806
air2water4par,Stechlin,uncalibrated,bias,-2.82982157676349
air2water4par,Sunapee,calibrated,rmse,0.825343014416192
air2water4par,Sunapee,calibrated,nse,0.988595961298783
air2water4par,Sunapee,calibrated,r,0.994289320387947
air2water4par,Sunapee,calibrated,bias,0.0140457165479018
air2water4par,Sunapee,uncalibrated,rmse,2.60087866366352
air2water4par,Sunapee,uncalibrated,nse,0.88675216539311
air2water4par,Sunapee,uncalibrated,r,0.991863482422212
air2water4par,Sunapee,uncalibrated,bias,-2.31078661124307
air2water4par,Tahoe,calibrated,rmse,0.785478142996808
air2water4par,Tahoe,calibrated,nse,0.974621430250055
air2water4par,Tahoe,calibrated,r,0.987229168211919
air2water4par,Tahoe,calibrated,bias,-8.14285714285847e-05
air2water4par,Tahoe,uncalibrated,rmse,1.89163740084767
air2water4par,Tahoe,uncalibrated,nse,0.852811215796008
air2water4par,Tahoe,uncalibrated,r,0.973699394818935
air2water4par,Tahoe,uncalibrated,bias,1.51434971428571
air2water4par,Tarawera,calibrated,rmse,0.700494082976687
air2water4par,Tarawera,calibrated,nse,0.960616606270628
air2water4par,Tarawera,calibrated,r,0.980110507375399
air2water4par,Tarawera,calibrated,bias,-4.73885350318182e-05
air2water4par,Tarawera,uncalibrated,rmse,3.98262597483414
air2water4par,Tarawera,uncalibrated,nse,-0.273043485081305
air2water4par,Tarawera,uncalibrated,r,0.978884299002697
air2water4par,Tarawera,uncalibrated,bias,-3.89548834394904
air2water4par,Toolik,calibrated,rmse,1.87649666598448
air2water4par,Toolik,calibrated,nse,0.778822990823657
air2water4par,Toolik,calibrated,r,0.883813107847221
air2water4par,Toolik,calibrated,bias,0.0707156534090909
air2water4par,Toolik,uncalibrated,rmse,2.34556803537841
air2water4par,Toolik,uncalibrated,nse,0.654426480575339
air2water4par,Toolik,uncalibrated,r,0.828163834149291
air2water4par,Toolik,uncalibrated,bias,-0.599644801136364
air2water4par,Trout,calibrated,rmse,0.970143293381812
air2water4par,Trout,calibrated,nse,0.974803746947979
air2water4par,Trout,calibrated,r,0.987413754275673
air2water4par,Trout,calibrated,bias,-0.0277786859112452
air2water4par,Trout,uncalibrated,rmse,3.70046913842064
air2water4par,Trout,uncalibrated,nse,0.633412406368694
air2water4par,Trout,uncalibrated,r,0.984951618321658
air2water4par,Trout,uncalibrated,bias,-3.47843560534252
air2water4par,TroutBog,calibrated,rmse,1.57907672857359
air2water4par,TroutBog,calibrated,nse,0.952071741631814
air2water4par,TroutBog,calibrated,r,0.980354744643324
air2water4par,TroutBog,calibrated,bias,-0.382921771978022
air2water4par,TroutBog,uncalibrated,rmse,1.88775663569776
air2water4par,TroutBog,uncalibrated,nse,0.931502110216514
air2water4par,TroutBog,uncalibrated,r,0.98369464954403
air2water4par,TroutBog,uncalibrated,bias,-1.31759351991758
air2water4par,TwoSisters,calibrated,rmse,1.00066279601826
air2water4par,TwoSisters,calibrated,nse,0.96179926794654
air2water4par,TwoSisters,calibrated,r,0.980713671168864
air2water4par,TwoSisters,calibrated,bias,0.000433508771929805
air2water4par,TwoSisters,uncalibrated,rmse,4.15485796282802
air2water4par,TwoSisters,uncalibrated,nse,0.341419993193775
air2water4par,TwoSisters,uncalibrated,r,0.978587544818471
air2water4par,TwoSisters,uncalibrated,bias,-4.01791807017544
air2water4par,Vortsjarv,calibrated,rmse,1.30356082229759
air2water4par,Vortsjarv,calibrated,nse,0.97328923664769
air2water4par,Vortsjarv,calibrated,r,0.986878385648966
air2water4par,Vortsjarv,calibrated,bias,-0.131765618503118
air2water4par,Vortsjarv,uncalibrated,rmse,1.61475641424505
air2water4par,Vortsjarv,uncalibrated,nse,0.959013792229245
air2water4par,Vortsjarv,uncalibrated,r,0.982436491954176
air2water4par,Vortsjarv,uncalibrated,bias,-0.62140948024948
air2water4par,Washington,calibrated,rmse,0.8153813518157
air2water4par,Washington,calibrated,nse,0.976318037213923
air2water4par,Washington,calibrated,r,0.988088071587714
air2water4par,Washington,calibrated,bias,-2.0366598779042e-07
air2water4par,Washington,uncalibrated,rmse,2.64102960546507
air2water4par,Washington,uncalibrated,nse,0.751547893001902
air2water4par,Washington,uncalibrated,r,0.986527826357654
air2water4par,Washington,uncalibrated,bias,-2.31949739307536
air2water4par,Wingra,calibrated,rmse,1.39407497866263
air2water4par,Wingra,calibrated,nse,0.966197102360818
air2water4par,Wingra,calibrated,r,0.984482903545728
air2water4par,Wingra,calibrated,bias,-0.172393180212014
air2water4par,Wingra,uncalibrated,rmse,2.2648640530537
air2water4par,Wingra,uncalibrated,nse,0.910779234871865
air2water4par,Wingra,uncalibrated,r,0.984648303405582
air2water4par,Wingra,uncalibrated,bias,-1.58057286219081
air2water4par,Zlutice,calibrated,rmse,1.32003559471614
air2water4par,Zlutice,calibrated,nse,0.972182265089421
air2water4par,Zlutice,calibrated,r,0.986009806417607
air2water4par,Zlutice,calibrated,bias,0.0299417394105331
air2water4par,Zlutice,uncalibrated,rmse,2.3446053181232
air2water4par,Zlutice,uncalibrated,nse,0.912241342394155
air2water4par,Zlutice,uncalibrated,r,0.984287485443912
air2water4par,Zlutice,uncalibrated,bias,-1.66817788210662
air2water4par,Taihu,calibrated,rmse,2.13362400729159
air2water4par,Taihu,calibrated,nse,0.935158603192716
air2water4par,Taihu,calibrated,r,0.967035990130775
air2water4par,Taihu,calibrated,bias,-0.000256516853932633
air2water4par,Taihu,uncalibrated,rmse,3.11888844021824
air2water4par,Taihu,uncalibrated,nse,0.861446894451138
air2water4par,Taihu,uncalibrated,r,0.966072815204747
air2water4par,Taihu,uncalibrated,bias,1.75382033707865
air2water4par,Chao,calibrated,rmse,1.13119186779294
air2water4par,Chao,calibrated,nse,0.981696615450001
air2water4par,Chao,calibrated,r,0.990806063566915
air2water4par,Chao,calibrated,bias,0.000869782608695529
air2water4par,Chao,uncalibrated,rmse,2.14550647662129
air2water4par,Chao,uncalibrated,nse,0.934155649905941
air2water4par,Chao,uncalibrated,r,0.990574909842742
air2water4par,Chao,uncalibrated,bias,0.97252347826087
air2water4par,Hulun,calibrated,rmse,2.28788961482386
air2water4par,Hulun,calibrated,nse,0.940617260980365
air2water4par,Hulun,calibrated,r,0.969894581454274
air2water4par,Hulun,calibrated,bias,-0.0570987421383647
air2water4par,Hulun,uncalibrated,rmse,2.75449924318846
air2water4par,Hulun,uncalibrated,nse,0.913925322074574
air2water4par,Hulun,uncalibrated,r,0.958167546688818
air2water4par,Hulun,uncalibrated,bias,-0.605159874213836
air2water4par,Hassel,calibrated,rmse,1.1335252899252
air2water4par,Hassel,calibrated,nse,0.964657903784476
air2water4par,Hassel,calibrated,r,0.982259592553391
air2water4par,Hassel,calibrated,bias,-0.0333729850746271
air2water4par,Hassel,uncalibrated,rmse,1.50290288853908
air2water4par,Hassel,uncalibrated,nse,0.9378713788709
air2water4par,Hassel,uncalibrated,r,0.978171283570643
air2water4par,Hassel,uncalibrated,bias,-0.750441791044776
air2water4par,Arendsee,calibrated,rmse,1.05834845597362
air2water4par,Arendsee,calibrated,nse,0.97336728702826
air2water4par,Arendsee,calibrated,r,0.986596965614615
air2water4par,Arendsee,calibrated,bias,0.00926210238374374
air2water4par,Arendsee,uncalibrated,rmse,2.22830946266294
air2water4par,Arendsee,uncalibrated,nse,0.881938293436353
air2water4par,Arendsee,uncalibrated,r,0.979153087245339
air2water4par,Arendsee,uncalibrated,bias,-1.46213957796014
air2water4par,Zurich,calibrated,rmse,0.928440198401663
air2water4par,Zurich,calibrated,nse,0.980373365865645
air2water4par,Zurich,calibrated,r,0.99013820811262
air2water4par,Zurich,calibrated,bias,0.00218474358974366
air2water4par,Zurich,uncalibrated,rmse,4.07924723400169
air2water4par,Zurich,uncalibrated,nse,0.621123201649714
