model,lake,cali,metric,value
air2water6par,Tarawera,uncalibrated,rmse,2.66075183788701
air2water6par,Tarawera,uncalibrated,nse,0.431784683030668
air2water6par,Tarawera,uncalibrated,r,0.882612246148022
air2water6par,Tarawera,uncalibrated,bias,-1.10025885350318
air2water6par,Toolik,calibrated,rmse,1.77558900092456
air2water6par,Toolik,calibrated,nse,0.80197077902867
air2water6par,Toolik,calibrated,r,0.895531346311989
air2water6par,Toolik,calibrated,bias,0.00507139204545452
air2water6par,Toolik,uncalibrated,rmse,4.17026345763098
air2water6par,Toolik,uncalibrated,nse,-0.0923740430215674
air2water6par,Toolik,uncalibrated,r,0.786901463404759
air2water6par,Toolik,uncalibrated,bias,3.35826034090909
air2water6par,Trout,calibrated,rmse,0.892589490076414
air2water6par,Trout,calibrated,nse,0.97867113586986
air2water6par,Trout,calibrated,r,0.989410500003467
air2water6par,Trout,calibrated,bias,-0.0338861137440759
air2water6par,Trout,uncalibrated,rmse,1.08021952855615
air2water6par,Trout,uncalibrated,nse,0.968761639059802
air2water6par,Trout,uncalibrated,r,0.985474540598429
air2water6par,Trout,uncalibrated,bias,-0.0622124213700991
air2water6par,TroutBog,calibrated,rmse,1.44980315099258
air2water6par,TroutBog,calibrated,nse,0.959597963197014
air2water6par,TroutBog,calibrated,r,0.983323109673528
air2water6par,TroutBog,calibrated,bias,-0.342765034340659
air2water6par,TroutBog,uncalibrated,rmse,1.60770406033345
air2water6par,TroutBog,uncalibrated,nse,0.950318191272219
air2water6par,TroutBog,uncalibrated,r,0.978422880714193
air2water6par,TroutBog,uncalibrated,bias,0.02315895260989
air2water6par,TwoSisters,calibrated,rmse,0.855744049273301
air2water6par,TwoSisters,calibrated,nse,0.972062730678835
air2water6par,TwoSisters,calibrated,r,0.985932764956454
air2water6par,TwoSisters,calibrated,bias,-0.00114385964912281
air2water6par,TwoSisters,uncalibrated,rmse,1.77983840259224
air2water6par,TwoSisters,uncalibrated,nse,0.879147030764215
air2water6par,TwoSisters,uncalibrated,r,0.983838217547262
air2water6par,TwoSisters,uncalibrated,bias,-1.48558649122807
air2water6par,Vortsjarv,calibrated,rmse,1.07538672427653
air2water6par,Vortsjarv,calibrated,nse,0.981821709386586
air2water6par,Vortsjarv,calibrated,r,0.991185816207822
air2water6par,Vortsjarv,calibrated,bias,-0.130356340956341
air2water6par,Vortsjarv,uncalibrated,rmse,1.93928072277839
air2water6par,Vortsjarv,uncalibrated,nse,0.940883997147412
air2water6par,Vortsjarv,uncalibrated,r,0.973018188721717
air2water6par,Vortsjarv,uncalibrated,bias,-0.468974152806653
air2water6par,Washington,calibrated,rmse,0.716652331195925
air2water6par,Washington,calibrated,nse,0.981705810189005
air2water6par,Washington,calibrated,r,0.990810981388543
air2water6par,Washington,calibrated,bias,-0.00375054989816702
air2water6par,Washington,uncalibrated,rmse,1.56423391541151
air2water6par,Washington,uncalibrated,nse,0.912843548336876
air2water6par,Washington,uncalibrated,r,0.97730366445704
air2water6par,Washington,uncalibrated,bias,1.08932226069246
air2water6par,Wingra,calibrated,rmse,1.27321947511205
